rxnid	kapp (1/s)
RXN-ALAS_m_FWD-YDR232W	0.05047587200424765
RXN-TRPTRS_c_FWD-YOL097C	2.491853822004355
RXN-RPE_c_REV-YJL121C	36.170551043677534
RXN-FE2t_c_e_FWD-YMR319C	29.043515139126896
RXN-SADT_c_FWD-YJR010W	7.912785106180428
RXN-MAN1PT_c_FWD-YDL055C	1.1849763092684462
RXN-PYRDC_c_FWD-YGR087C	65650.08688211588
RXN-AHSERL2_c_FWD-YLR303W	0.9462300159781609
RXN-PHETRS_c_FWD-FRS12	7.0420330432889635
RXN-G3PD1r_c_FWD-YDL022W	83.90882681603655
RXN-NNATi_c_FWD-YLR328W_c	2.9550695691961453
RXN-TALA_c_REV-YLR354C	1.14193462580237
RXN-HSK_c_FWD-YHR025W	37.28188134506907
RXN-RBFSb_c_FWD-YBR256C	0.13180732386542438
RXN-PGMT_c_FWD-YKL127W	44.85800856898953
RXN-METAT_c_FWD-YLR180W	1.0652334979060423
RXN-PRFGS_c_FWD-YGR061C	1.4712499088439515
RXN-AKGDH_m_FWD-KGDCPLX	0.030436216053434835
RXN-SQLS_c_FWD-YHR190W	0.2570517968043356
RXN-PSERT_c_FWD-YOR184W	9.157757021366379
RXN-C14STR_c_FWD-YNL280C	18.61838303758284
RXN-ADSK_c_FWD-YKL001C	1.9010563373672604
RXN-GLYOX_c_FWD-YDR272W	149.16187874361592
RXN-ASPTA_c_REV-YLR027C_c	46.888690477478676
RXN-IMPD_c_FWD-YLR432W	5.065508942036245
RXN-GTPCII2_c_FWD-YBL033C	0.24028395821666357
RXN-G5SDy_c_FWD-YOR323C	3.9458460945737004
RXN-PSPHS_r_FWD-YDR297W	0.9523547830325264
RXN-16GS_c_FWD-YPR159W	16.541457064792514
RXN-HSERTA_c_FWD-YNL277W	31.298026544565282
RXN-GLYCL_m_FWD-GCV123LPD1	7.181851368436136
RXN-ALCD2i2_c_FWD-YBR145W	107405.71281249746
RXN-HISTP_c_FWD-YFR025C	21.50943159524894
RXN-GHMT2r_m_REV-YBR263W	5.267068490126148
RXN-DHORTS_c_REV-YLR420W	4.162103546491016
RXN-ADNK1_c_FWD-YJR105W	0.14539267855058477
RXN-PMANM_c_REV-YFL045C	8.814448821443445
RXN-GLCt_c_e_FWD-YMR011W	14080.545928464915
RXN-FE2t_c_m_FWD-YKR052C	0.06779426239841552
RXN-HCO3E_c_FWD-YNL036W	125.40945168658037
