rxnid,median
13GS_c,32.1970577427981,32.1970577427981,32.1970577427981,[32.1970577427981, 32.1970577427981]
16GS_c,14.24482472739897,14.24482472739897,14.24482472739897,[14.24482472739897, 14.24482472739897]
2OXOADPt_c_m,47.87649179648272,805.0569493836798,426.46672059008125,[805.0569493836798, 47.87649179648272]
3DSPHR_r,0.18019899656381233,0.18019899656381233,0.18019899656381233,[0.18019899656381233]
3HACD260_rm,175.6293110673405,175.6293110673405,175.6293110673405,[175.6293110673405]
3MOBDC_c,285.24742702449686,78209.297565609,1846.386847898814,[78209.297565609, 1846.386847898814, 285.24742702449686]
3OACE240_rm,0.1621963714643459,20.889942606969363,10.526069489216855,[20.889942606969363, 0.1621963714643459]
3OACE260_rm,20.889942606969363,20.889942606969363,20.889942606969363,[20.889942606969363]
3OACR260_rm,22.589752898296112,22.589752898296112,22.589752898296112,[22.589752898296112]
4ABTORy_c,309.7758210986026,309.7758210986026,309.7758210986026,[309.7758210986026]
5DPMIPPH_c,1.0561630931020676,1.0561630931020676,1.0561630931020676,[1.0561630931020676]
5OPROAH_c,11105.171763169177,11105.171763169177,11105.171763169177,[11105.171763169177]
6DPMIPPH_c,0.011078651010263207,1.0561630931020676,0.5336208720561654,[1.0561630931020676, 0.011078651010263207]
AASADy_c,1581.7600905013774,1581.7600905013774,1581.7600905013774,[1581.7600905013774]
AATA_c,5.695336496235256,17.03987438867545,5.695336496235256,[5.695336496235256, 17.03987438867545, 5.695336496235256]
ABTA_c,95.1929776344544,95.1929776344544,95.1929776344544,[95.1929776344544]
ABUTD_m,42.96092592990069,42.96092592990069,42.96092592990069,[42.96092592990069]
ACACT100i_x,855.2330578398867,855.2330578398867,855.2330578398867,[855.2330578398867]
ACACT120i_x,855.2330578398867,855.2330578398867,855.2330578398867,[855.2330578398867]
ACACT140i_x,855.2330578398867,855.2330578398867,855.2330578398867,[855.2330578398867]
ACACT160i_x,855.2330578398867,855.2330578398867,855.2330578398867,[855.2330578398867]
ACACT260i_x,855.2330578398867,855.2330578398867,855.2330578398867,[855.2330578398867]
ACACT40i_x,855.2330578398867,855.2330578398867,855.2330578398867,[855.2330578398867]
ACACT40ir_c,2.832342376678489,2.832342376678489,2.832342376678489,[2.832342376678489]
ACACT60i_x,855.2330578398867,855.2330578398867,855.2330578398867,[855.2330578398867]
ACACT80i_x,855.2330578398867,855.2330578398867,855.2330578398867,[855.2330578398867]
ACCOAC_c,8.437932245402086,8.437932245402086,8.437932245402086,[8.437932245402086]
ACGAM6PS_c,2.611548453701098,2.611548453701098,2.611548453701098,[2.611548453701098]
ACGAMPM_c,0.8659418636538856,0.8659418636538856,0.8659418636538856,[0.8659418636538856]
ACGK_m,34.96889479860541,34.96889479860541,34.96889479860541,[34.96889479860541]
ACHBS_m,8.260407501676209,8.260407501676209,8.260407501676209,[8.260407501676209]
ACHLE2_c,5.157903412889069,5.157903412889069,5.157903412889069,[5.157903412889069]
ACLS_m,8.260407501676209,8.260407501676209,8.260407501676209,[8.260407501676209]
ACOADS180_rm,0.6192622486303286,0.6192622486303286,0.6192622486303286,[0.6192622486303286]
ACOAHi_m,19.146949457823183,19.146949457823183,19.146949457823183,[19.146949457823183]
ACOAO100_x,34434.231434220215,34434.231434220215,34434.231434220215,[34434.231434220215]
ACOAO120_x,34434.231434220215,34434.231434220215,34434.231434220215,[34434.231434220215]
ACOAO140_x,34434.231434220215,34434.231434220215,34434.231434220215,[34434.231434220215]
ACOAO160_x,34434.231434220215,34434.231434220215,34434.231434220215,[34434.231434220215]
ACOAO260_x,34434.231434220215,34434.231434220215,34434.231434220215,[34434.231434220215]
ACOAO40_x,34434.231434220215,34434.231434220215,34434.231434220215,[34434.231434220215]
ACOAO60_x,34434.231434220215,34434.231434220215,34434.231434220215,[34434.231434220215]
ACOAO80_x,34434.231434220215,34434.231434220215,34434.231434220215,[34434.231434220215]
ACONTa_c,2150146450.67693,2150146450.67693,2150146450.67693,[2150146450.67693]
ACONTa_m,25.031706782175092,25.031706782175092,25.031706782175092,[25.031706782175092]
ACONTb_c,2150146450.67693,2150146450.67693,2150146450.67693,[2150146450.67693]
ACONTb_m,25.031706782175092,25.031706782175092,25.031706782175092,[25.031706782175092]
ACOTAi_m,49.15686860855756,49.15686860855756,49.15686860855756,[49.15686860855756]
ACS_c,17.496446488682768,17.496446488682768,17.496446488682768,[17.496446488682768, 17.496446488682768]
ADA_c,0.7395123696696809,0.7395123696696809,0.7395123696696809,[0.7395123696696809]
ADK1_c,35.28280840684626,35.28280840684626,35.28280840684626,[35.28280840684626, 35.28280840684626]
ADK1_m,0.07094436405083629,0.07094436405083629,0.07094436405083629,[0.07094436405083629]
ADMDC_c,8.032084275725508e-08,8.032084275725508e-08,8.032084275725508e-08,[8.032084275725508e-08]
ADNCYC_c,5.157903412889071,5.157903412889071,5.157903412889071,[5.157903412889071]
ADNK1_c,0.4508818201227776,0.4508818201227776,0.4508818201227776,[0.4508818201227776]
ADPATPt_c_m,267.97935133347147,267.97935133347147,267.97935133347147,[267.97935133347147]
ADPRIB1P_c,3.032772388554242e-16,3.032772388554242e-16,3.032772388554242e-16,[3.032772388554242e-16]
ADPT_c,1.3429469558073925e-08,1.3429469558073925e-08,1.3429469558073925e-08,[1.3429469558073925e-08, 1.3429469558073925e-08]
ADSK_c,1.9011593620561424,1.9011593620561424,1.9011593620561424,[1.9011593620561424]
ADSL1r_c,11.378605279425702,11.378605279425702,11.378605279425702,[11.378605279425702]
ADSL2i_c,11.378605279425702,11.378605279425702,11.378605279425702,[11.378605279425702]
ADSS_c,3.5839411767237723,3.5839411767237723,3.5839411767237723,[3.5839411767237723]
AFAT_c,0.0363747161691418,0.0363747161691418,0.0363747161691418,[0.0363747161691418]
AGPAT_l,40.268484347021136,851.8310963305406,803.6871211749417,[40.268484347021136, 803.6871211749417, 851.8310963305406]
AGPAT_rm,0.3753899224131755,40.268484347021136,20.321937134717157,[40.268484347021136, 0.3753899224131755]
AGPRi_m,34.96889479860541,34.96889479860541,34.96889479860541,[34.96889479860541]
AHCi_c,0.22784723716866995,0.22784723716866995,0.22784723716866995,[0.22784723716866995]
AHSERL2_c,0.946281295391133,0.946281295391133,0.946281295391133,[0.946281295391133]
AICART_c,4.263005566482293,32.08831798166461,18.17566177407345,[4.263005566482293, 32.08831798166461]
AIRC1_c,2.070977778706065,2.070977778706065,2.070977778706065,[2.070977778706065]
AKGCITta_m,1.500184404648159e-05,1.500184404648159e-05,1.500184404648159e-05,[1.500184404648159e-05]
AKGDH_m,90.9071996149999,90.9071996149999,90.9071996149999,[90.9071996149999]
AKGMALta_m,47.87649179648272,805.0569493836798,426.46672059008125,[805.0569493836798, 47.87649179648272]
AKP1_c,0.008681955335984636,0.008681955335984636,0.008681955335984636,[0.008681955335984636]
ALAS_m,0.05047587199197769,0.05047587199197769,0.05047587199197769,[0.05047587199197769]
ALATRS_c,4.730323974576731,4.730323974576731,4.730323974576731,[4.730323974576731]
ALAtps_e,0.006758743966326248,86728.25898612199,7733.3356149984165,[283.96558832264503, 0.006758743966326248, 15182.705641674189, 86728.25898612199]
ALCD2i1_c,5.157903412889071,5.157903412889071,5.157903412889071,[5.157903412889071]
ALCD2i2_c,463.87731026067564,463.87731026067564,463.87731026067564,[463.87731026067564, 463.87731026067564]
ALDD22x_c,1.2209238346440812e-08,309.7758210986026,1.2209238346440812e-08,[1.2209238346440812e-08, 309.7758210986026, 1.2209238346440812e-08]
ALDD2y_c,3.8589705184012884,3.8589705184012884,3.8589705184012884,[3.8589705184012884]
ALLTN_c,1.7417881069742224e-15,1.7417881069742224e-15,1.7417881069742224e-15,[1.7417881069742224e-15]
