EX_nh4_e,-1.091136255283162
EX_o2_e,-11.021311512411971
EX_pi_e,-0.207551498936952
EX_so4_e,-0.010492184721071
EX_glc__D_e,-13.21
EX_k_e,-0.061406709150706
