EX_nh4_e,-1.091985282595289
EX_o2_e,-8.824175583291018
EX_pi_e,-0.207844168576254
EX_so4_e,-0.010772502528272
EX_glc__D_e,-13.21
EX_k_e,-0.061402140075394
