rxn	kapp_old	kapp_slack_ub	kapp_slack_lb
RXN-3DSPHR_r_FWD-YBR265W	648.716387621186600	0.177036886189336	0.000000000000000
RXN-PRFGS_c_FWD-YGR061C	7732.767268355607500	19.438426322863837	0.000000000000000
RXN-ALAS_m_FWD-YDR232W	181.713139168506530	0.007105710805482	0.000000000000000
RXN-ADNK1_c_FWD-YJR105W	1623.174552441999000	5.097807443116362	0.000000000000000
RXN-AHCi_c_FWD-YER043C	351.096893484325160	5.097807443116362	0.000000000000000
RXN-ASPCT_c_FWD-YJL130C	16785.660905525852000	16.880138146224787	0.000000000000000
RXN-CERH124B_r_FWD-YMR272C	348.145381551490460	0.017703688618934	0.000000000000000
RXN-CERH126B_r_FWD-YMR272C	348.145381551490460	0.017703688618934	0.000000000000000
RXN-CERH2A24_r_FWD-YMR272C	348.145381551490460	0.035407377237867	0.000000000000000
RXN-CERH2A26_r_FWD-YMR272C	348.145381551490460	0.035407377237867	0.000000000000000
RXN-CERH324_r_FWD-YMR272C	348.145381551490460	0.017703688618934	0.000000000000000
RXN-CERH326_r_FWD-YMR272C	348.145381551490460	0.017703688618934	0.000000000000000
RXN-CYSS_c_FWD-YLR303W	3293.284090860335700	11.589308833477581	0.000000000000000
RXN-DHFS_1_c_FWD-YMR113W	53.109002110532940	0.008630991983886	0.000000000000000
RXN-DHNPA2i_m_FWD-YNL256W	133.836640677350120	0.008630991983886	0.000000000000000
RXN-DHPTS_m_FWD-YNL256W	133.836640677350120	0.008630991983886	0.000000000000000
RXN-AFAT_c_FWD-YDL045C	130.948978213936700	0.007858888510010	0.000000000000000
RXN-FTHFL_c_FWD-YGR204W	16785.660905525852000	53.356199155708396	0.000000000000000
RXN-GHMT2r_m_FWD-YBR263W	16785.660905525852000	31.445426594760210	0.000000000000000
RXN-GMPS2_c_FWD-YMR217W	2884.686797825258000	9.327918952236306	0.000000000000000
RXN-GTPCI_c_FWD-YGR267C	79.730182184860100	0.008630991983886	0.000000000000000
RXN-HEMEOS_m_FWD-YPL172C	270.388004073267300	0.000136943250680	0.000000000000000
RXN-HISTD_c_FWD-YCL030C	5978.725895770201000	14.479346509980717	0.000000000000000
RXN-IG3PS_c_FWD-YBR248C	4487.218847217135000	14.479346509980717	0.000000000000000
RXN-IMPD_c_FWD-YLR432W	14613.712862228915000	9.327918952236306	0.000000000000000
RXN-METS_c_FWD-YER091C	631.799334812231200	18.350674463084330	0.000000000000000
RXN-NAMNPP_c_FWD-YOR209C	525.529774046395600	0.831569222842637	0.000000000000000
RXN-AHSERL2_c_FWD-YLR303W	3293.284090860335700	13.252867019967969	0.000000000000000
RXN-PNTK_c_FWD-YDR531W	59.886079651358110	0.026031833107101	0.000000000000000
RXN-PRAIS_c_FWD-YGL234W	6879.168935676685000	19.438426322863837	0.000000000000000
RXN-ACGAMPM_c_FWD-YEL058W	3117.390709148276500	2.243489284707150	0.000000000000000
RXN-PPNCL2_c_FWD-YIL083C	117.673071834012300	0.026031833107101	0.000000000000000
RXN-PRAMPC_c_FWD-YCL030C	5978.725895770201000	14.479346509980717	0.000000000000000
RXN-PRATPP_c_FWD-YCL030C	5978.725895770201000	14.479346509980717	0.000000000000000
RXN-PRAGSi_c_FWD-YGL234W	6879.168935676685000	19.438426322863837	0.000000000000000
RXN-PPBNGS_1_c_FWD-YGL040C	16785.660905525852000	0.003552855402741	0.000000000000000
RXN-PC_c_FWD-YGL062W	16785.660905525852000	482.103016124344040	0.000000000000000
RXN-PYRDC_c_FWD-YGR087C	16785.660905525852000	14509.316140372723000	0.000000000000000
RXN-PYK_c_FWD-YAL038W	16785.660905525852000	15448.597134531641000	0.000000000000000
RXN-SQLEy_r_FWD-YGR175C	3012.589423690778400	1.537057520550443	0.000000000000000
RXN-THRA_c_FWD-YEL046C	0.098006196494382	23.991550460722310	0.000000000000000
RXN-UPP3S_c_FWD-YOR278W	26.261986485856607	0.000888213850685	0.000000000000000
RXN-ALCD2i2_c_FWD-YBR145W	16785.660905525852000	8156.556273170985000	0.000000000000000
RXN-3OACR200_rm_FWD-YBR159W	720.454963335837800	0.177036886189336	0.000000000000000
RXN-3OACR220_rm_FWD-YBR159W	720.454963335837800	0.177036886189336	0.000000000000000
RXN-3OACR240_rm_FWD-YBR159W	720.454963335837800	0.177036886189336	0.000000000000000
RXN-3OACR260_rm_FWD-YBR159W	720.454963335837800	0.088518443094668	0.000000000000000
RXN-FE2t_c_e_FWD-YMR058W	340.755017549704860	0.092529969386836	0.000000000000000
RXN-FE2t_c_m_FWD-YJL133W	56.424792844710765	0.000888213850685	0.000000000000000
RXN-PYDXNtps_e_FWD-YGL186C	3139.922385761747000	0.030139778609703	0.000000000000000
RXN-ACCOAC_c_FWD-YNR016C	27815.496197418880000	43.365811278622640	0.000000000000000
RXN-LNS14DMy_c_FWD-ERG11NCP1	2921.147634652191300	1.537057520550443	0.000000000000000
RXN-FECRq6_m_FWD-FECRq6CPLX	16785.660905525852000	16.880138146224787	0.000000000000000
RXN-HOMOX_m_FWD-COX15ARH1YAH1	66.785708123016200	0.000136943250680	0.000000000000000
RXN-NADS2_c_FWD-YHR074W_c	1606.507612477136300	0.831569222842637	0.000000000000000
RXN-SO3R_c_FWD-MET510	9648.801380819250000	24.842175853445546	0.000000000000000
RXN-TRDR_c_FWD-YDR353W	6806.986789309313000	25.910135265484175	0.000000000000000
RXN-lumpFACS160_c_FWD-FAS12	8046.321602479858000	4.280939983972405	0.000000000000000
RXN-lumpFACS180_c_FWD-FAS12	8046.321602479858000	1.597450286144141	0.000000000000000
RXN-AKGDH_m_FWD-KGDCPLX	109.653611394419850	0.007105710805482	0.000000000000000
