rxnid	kapp (1/s)
RXN-G3PD1r_c_FWD-YDL022W	0.49812119641418373
RXN-LNSTLS_c_FWD-YHR072W	22.199810183141892
RXN-ADK1_c_FWD-YDR226W	23.236659454004432
RXN-ACGAM6PS_c_FWD-YFL017C	3.840397504557303
RXN-HEX1_c_FWD-YGL253W	92.79942570381719
RXN-DPMVD_c_FWD-YNR043W	31.7453508034971
RXN-ARGN_c_FWD-YPL111W	2089.8578226343216
RXN-ACACT40ir_m_FWD-YPL028W	0.8393471308684024
RXN-ARGTRS_c_FWD-YDR341C	4.541169898595473
RXN-DOLPMMT_r_FWD-PMT12	271.14731485717243
RXN-ACGAMPM_c_FWD-YEL058W	2.467736919039577
RXN-HSTPT_c_FWD-YIL116W	1.0058495189563323
RXN-GLU5K_c_FWD-YDR300C	17.564194766646082
RXN-G5SDy_c_FWD-YOR323C	2.371449980528984
RXN-HICITD_m_FWD-YIL094C	3.5890531428537824
RXN-ORNTACi_m_FWD-YMR062C	10.708303029628627
RXN-TRDR_c_FWD-YDR353W	0.6829914672558114
RXN-ASNTRS_c_FWD-YHR019C	0.8282101842171147
RXN-PRASCSi_c_FWD-YAR015W	0.2723648566689326
RXN-GLYt_c_m_FWD-YPR058W	0.00017453647810949658
RXN-PAP_rm_FWD-YMR165C	3.114841510796707
RXN-CHTNS_c_FWD-YBR038W	79.55927353166153
RXN-ADNK1_c_FWD-YJR105W	1.0010974927612126
RXN-DOLPMT_c_FWD-YPR183W	4.146499142187392
RXN-P5CR_c_FWD-YER023W	2.2264548636515498
RXN-ALAS_m_FWD-YDR232W	0.0011607801122294615
RXN-C14STR_c_FWD-YNL280C	37.962182346801534
RXN-SERPT_r_FWD-LCB12	1.5927841177343638
RXN-MAN1PT_c_FWD-YDL055C	25.156036055676907
RXN-HSK_c_FWD-YHR025W	9.820150898116482
RXN-SACCD1_c_FWD-YNR050C	6.405580495147899
RXN-PMEVK_c_FWD-YMR220W	2760.236460389688
RXN-DDPA_c_FWD-YDR035W	5.609969108853778
RXN-TMDS_c_FWD-YOR074C	0.6495933476917104
RXN-GLYTRS_c_FWD-YBR121C	3.245844214107186
RXN-TYRTRS_c_FWD-YGR185C	0.5517768582893624
RXN-MEVK1_c_FWD-YMR208W	212.42730283138988
RXN-PRFGS_c_FWD-YGR061C	8.666190063711227
RXN-NNATi_c_FWD-YLR328W_c	3.6585452581428712
RXN-HSDx_c_FWD-YJR139C	1.9570986107403827
RXN-FUM_c_FWD-YPL262W_c	42.56614256217202
RXN-DHORTS_c_REV-YLR420W	10.021861111407233
RXN-GARFT_c_FWD-YDR408C	4.00259718495328
RXN-ARGSS_c_FWD-YOL058W	34.17358142931245
RXN-TALA_c_FWD-YLR354C	0.6196301313780964
RXN-FE2t_c_e_FWD-YMR058W	1.9193310255077773
RXN-GHMT2r_c_FWD-YLR058C	6.695066428638625
RXN-SQLS_c_FWD-YHR190W	0.25055146433916176
RXN-ALDD2y_c_FWD-YPL061W	1.2903761699529284
RXN-PItps_m_FWD-YJR077C	673.5475861350452
RXN-PSD_mm_FWD-YNL169C	17.924783134077607
RXN-PGMT_c_FWD-YMR105C	11.965944023604653
RXN-UPP3S_c_FWD-YOR278W	0.0004328246193923383
RXN-PPND2_c_FWD-YBR166C	5.415593708543847
RXN-PAILS_rm_FWD-YPR113W	1.429113690352361
RXN-SO4t_c_e_FWD-YBR294W	37.510989372146696
RXN-BPNT_c_FWD-YOL064C	32.554814007769956
RXN-HISTRS_c_FWD-YPR033C_c	5.634353465232001
RXN-LEUTRS_c_FWD-YPL160W	9.370199295337478
RXN-TPI_c_FWD-YDR050C	2.3551759361691267
RXN-FMNRx_c_FWD-YLR011W	2.478378149593998e-08
RXN-PSP_L_c_FWD-YGR208W	1192.6834360749197
RXN-ASPK_c_FWD-YER052C	4.441547165484861
RXN-SERTRS_c_FWD-YHR011W	58.04222526334843
