EX_o2_e,-3.705077573117902
EX_k_e,-0.061405233618644
EX_pi_e,-0.025693394925187
EX_nh4_e,-1.132334695556963
EX_glc__D_e,-13.21
EX_so4_e,-0.027105866056089
