EX_so4_e,-0.00567211418411
EX_pi_e,-0.016058292333559
EX_nh4_e,-0.13417316396043
EX_o2_e,-0.309260144975281
EX_k_e,-0.061404839147303
EX_glc__D_e,-13.21
