Rxn,Flux
EX_pnto__R_e,-7.549731698e-06
EX_4abz_e,-2.503201304e-06
EX_nh4_e,-0.22458546021219
EX_co2_e,1.4424217189734918
EX_glc__D_e,-0.5
EX_gcald_e,2.503201304e-06
EX_h_e,0.048326677913337335
EX_fe2_e,-2.6689497785e-05
EX_inost_e,-0.000511162487702
EX_nac_e,-0.000241204565376
EX_o2_e,-1.358373449880603
EX_pi_e,-0.013136661745712
EX_k_e,-0.024192213057336
EX_pydxn_e,-1.47906445e-07
EX_ribflv_e,-3.9771855543e-05
EX_so4_e,-0.017503314422756
EX_thm_e,-6.4072676e-08
EX_h2o_e,2.1192313146375454
EX_cu2_e,-4.559220925e-06
EX_mn2_e,-3.77821748e-06
EX_zn2_e,-6.3701414475e-05
EX_mg2_e,-0.002554723300695
EX_ca2_e,-5.1537701482e-05
EX_cobalt2_e,-1.6982701e-08
13GS_c,0.043851522356468
16GS_c,0.011539904256172
PRMICI_c,0.01062228928868
AATA_c,0.00290654814531
IPPMIb_c,-0.008324590206429
HCITR_m,0.00290654814531
OMCDC_c,0.008324590206429
BPNT_c,0.016254134197279
DHQTi_c,0.013086912920451
DHQS_c,0.013086912920451
3DSPHR_r,0.000182767139063
DDPA_c,0.013086912920451
IPPMIa_c,-0.008324590206429
IPMD_c,0.008324590206429
PSCIT_c,0.013086912920451
PRFGS_c,0.003095423752489
MTHFR3_c,0.016223793642998
ALAS_m,4.25966137e-07
PGL_c,0.192831559249249
KARA1i_m,0.009519536590209
ACACT40ir_m,0.009520969127007
ACGK_m,0.005914519797846
ACOTAi_m,0.005914519797846
STATg181_rm,8.6829001625e-05
STATg161_rm,0.000236625532943
ADNK1_c,0.005262828347764
AHCi_c,0.005262828347764
ADK1_c,0.280589588435313
ADSL2i_c,0.003095423752489
ADSL1r_c,0.012315753976233
ADSS_c,0.012315753976233
ADSK_c,0.016254134197279
ALATRS_c,0.013569260348124
ALDD2y_c,0.051874849860749
AKP1_c,2.503201304e-06
ANPRT_c,0.002713559634411
ARGSL_c,0.005914519797846
ARGSS_c,0.005914519797846
ARGTRS_c,0.005914519797846
ASNS1_c,0.009092022146773
ASNTRS_c,0.009092022146773
ASPCT_c,0.003098928077835
ASPK_c,0.031051687545445
ASAD_c,0.031051687545445
ASPTRS_c,0.006472601074803
ATPPRT_c,0.01062228928868
C14STR_c,0.001586808329368
