rxnid	kapp (1/s)
RXN-GHMT2r_m_REV-YBR263W	14.59321639233934
RXN-GLYCL_m_FWD-GCV123LPD1	9.296279076229688
RXN-SO3R_c_FWD-MET510	2.877269921064034
RXN-PNTK_c_FWD-YDR531W	0.019691216474072317
RXN-HSDx_c_FWD-YJR139C	6.115544528000332
RXN-PSSA_rm_FWD-YER026C	1.5823335507508454
RXN-SADT_c_FWD-YJR010W	1.2221963091753353e-05
RXN-ILETRS_c_FWD-YBL076C	3.363623318982539
RXN-PHETRS_c_FWD-FRS12	1.717838620906589
RXN-ASPK_c_FWD-YER052C	11.833206261335908
RXN-ASAD_c_FWD-YDR158W	7.173003260858244
RXN-IPDDI_c_FWD-YPL117C	0.6537862518785165
RXN-GLUDy_c_FWD-YOR375C	38.03659421602671
RXN-PDH_m_FWD-PDHCPLX	194.70442625942093
RXN-HISTRS_c_FWD-YPR033C_c	2.10899629771351
RXN-FDH_c_FWD-YOR388C	4874.620891593347
RXN-ASNTRS_c_FWD-YHR019C	2.519981513321382
RXN-CYSTS_c_FWD-YGR155W	0.9328048213517663
RXN-HMGCOAS_c_FWD-YML126C	0.559004933780081
RXN-HSTPT_c_FWD-YIL116W	1.233492480287407
RXN-P5CR_c_FWD-YER023W	4.009887085659541
RXN-ARGSL_c_FWD-YHR018C	15.490029995820315
RXN-ORNTACi_m_FWD-YMR062C	9.248839694696617
RXN-G5SDy_c_FWD-YOR323C	0.9073494281344827
RXN-ADNK1_c_FWD-YJR105W	0.11384173997051378
RXN-CHORS_c_FWD-YGL148W	10.754575349433136
RXN-DGAT_rm_FWD-YOR245C_rm	2.6072472286489514
RXN-GLUPRT_c_FWD-YMR300C	1.7534207534411472
RXN-GLUTRS_c_FWD-GUS1ARC1	2.744955243940105
RXN-PEMT_rm_FWD-YGR157W	1.4169783036376096
RXN-FRD_m_FWD-YJR051W	130.69121267896654
RXN-AIRC1_c_FWD-YOR128C	1.666407155422674
RXN-GLU5K_c_FWD-YDR300C	5.872020515422189
RXN-ACGAMPM_c_FWD-YEL058W	1.2548094135396832
RXN-ACOTAi_m_FWD-YOL140W	18.677434392135712
RXN-IPPS_m_FWD-YNL104C_m	11.859832199960623
RXN-PTPAT_c_FWD-YGR277C	0.023416345982521243
RXN-ZN2tps_c_e_FWD-YLR130C	1.4976841861077372
RXN-DHORTS_c_REV-YLR420W	5.742588575928139
RXN-HCITS_m_FWD-YDL131W	1.2087353368929927
RXN-PFK_c_FWD-PFK12	2984.4674247496837
RXN-HISTP_c_FWD-YFR025C	17.421842964748066
RXN-SLFAT_c_FWD-YCL050C	3.018110165462004
RXN-PDAGATpc_rm_REV-YNR008W	0.14866143373769575
RXN-AGTi_c_FWD-YFL030W	0.00015294088863223722
RXN-DCMPDA_c_FWD-YHR144C	1.712696120575026
RXN-TMDS_c_FWD-YOR074C	0.3859039829230295
RXN-AASADy_c_FWD-LYS25	1064.8653577540988
RXN-PPNDH_c_FWD-YNL316C	12.74179143446368
RXN-MAN6PI_c_REV-YER003C	4.845715542372848
RXN-LYSTRS_c_FWD-YDR037W	4.663271366554776
RXN-SACCD2_c_FWD-YIR034C	1.9288043647453152
RXN-AKP1_c_FWD-YDR481C	0.015888046040256693
RXN-PPA_c_FWD-YBR011C	30.643779148688132
RXN-VALTA_m_REV-YHR208W	4.806798007054023
RXN-RPI_c_FWD-YOR095C	18.631090668554492
RXN-3DSPHR_r_FWD-YBR265W	0.10075127648179044
RXN-PRASCSi_c_FWD-YAR015W	0.9934132624383518
RXN-PPND2_c_FWD-YBR166C	41.60943326856675
RXN-DTMPK_c_FWD-YJR057W	1.445544475381424
RXN-AKGCITta_m_FWD-YMR241W	8.866007563163445e-06
RXN-UMPK_c_FWD-YKL024C_c	3.3929962860797787
RXN-HEMEOS_m_FWD-YPL172C	0.0021687197529844317
RXN-IPMD_c_FWD-YCL018W	4.001781912749615
RXN-DPMVD_c_FWD-YNR043W	0.9558508774443812
RXN-ALATRS_c_FWD-YOR335C	3.7653045406915018
RXN-PRMICI_c_FWD-YIL020C	23.188492717249606
RXN-FECRq6_m_FWD-FECRq6CPLX	255.50166582231415
RXN-GALUi_c_FWD-YKL035W	416.7675770952894
RXN-DHFRi_c_FWD-YOR236W_c	1.4598874774608521
RXN-ORNtpa_m_FWD-YOR130C	111.44152892765251
RXN-G3PDf_m_FWD-YIL155C	106.74403709181759
RXN-AHCi_c_FWD-YER043C	0.043337733903158406
RXN-GLUSx_c_FWD-YDL171C	110.24048614933821
RXN-GLYCt_e_FWD-YLL043W	12.878053571699093
RXN-ANPRT_c_FWD-YDR354W	3.788707398914248
RXN-ALAS_m_FWD-YDR232W	0.0014146622296807687
RXN-FMNRx_c_FWD-YLR011W	9.372899562055894e-06
RXN-PRAIi_c_FWD-YDR007W	23.64789422904804
RXN-PAP_rm_FWD-YMR165C	1.3610592683052882
RXN-ATPPRT_c_FWD-YER055C	0.7645276775453965
RXN-CITMALta_m_FWD-YBR291C	50.81647178377374
RXN-CITICITt_c_m_FWD-YBR291C	50.81647178377374
RXN-KARA2i_m_FWD-YLR355C	1.0595350499866651
RXN-KARA1i_m_FWD-YLR355C	1.0595350499866651
RXN-CERH124A_r_FWD-YDR297W	0.8050758439164796
RXN-CERH126A_r_FWD-YDR297W	0.8050758439164796
RXN-ADSL1r_c_FWD-YLR359W	6.639349864130387
RXN-ADSL2i_c_FWD-YLR359W	6.639349864130387
RXN-NDPK2_c_FWD-YKL067W	492.7704721407639
RXN-NDPK3_c_FWD-YKL067W	492.7704721407639
RXN-NDPK1_c_FWD-YKL067W	492.7704721407639
RXN-NDPK5_c_FWD-YKL067W	492.7704721407639
RXN-NDPK4_c_FWD-YKL067W	492.7704721407639
RXN-NDPK7_c_FWD-YKL067W	492.7704721407639
RXN-NDPK8_c_FWD-YKL067W	492.7704721407639
RXN-PRAIS_c_FWD-YGL234W	0.8738063884617393
RXN-PRAGSi_c_FWD-YGL234W	0.8738063884617393
RXN-MTHFC_c_FWD-YGR204W	25.56505161124337
RXN-MTHFD_c_FWD-YGR204W	25.56505161124337
RXN-FTHFL_c_REV-YGR204W	25.56505161124337
RXN-C4STMO2_c_FWD-YGR060W	5.591899550733623
RXN-C4STMO4_c_FWD-YGR060W	5.591899550733623
RXN-C4STMO3_c_FWD-YGR060W	5.591899550733623
RXN-C4STMO1_c_FWD-YGR060W	5.591899550733623
RXN-FBA3_c_REV-YKL060C	64.26646338660579
RXN-FBA_c_FWD-YKL060C	64.26646338660579
RXN-AGPRi_m_FWD-YER069W	9.974107330414377
RXN-ACGK_m_FWD-YER069W	9.974107330414377
RXN-ILETA_c_REV-YJR148W	862.0594350607611
RXN-LEUTA_c_REV-YJR148W	862.0594350607611
RXN-OMCDC_c_FWD-YJR148W	862.0594350607611
RXN-ME1_m_FWD-YKL029C	75.60223701028785
RXN-ME2_m_FWD-YKL029C	75.60223701028785
RXN-C3STDH1_c_FWD-YGL001C	1.1520977371627061
RXN-C3STDH2_c_FWD-YGL001C	1.1520977371627061
RXN-SERt_c_rm_FWD-YKR039W_rm	4.785797533945255
RXN-SERt_c_r_FWD-YKR039W_rm	4.785797533945255
RXN-GRTT_c_FWD-YJL167W	0.3303682075017266
RXN-DMATT_c_FWD-YJL167W	0.3303682075017266
RXN-ACOADS180_rm_FWD-YGL055W	2.630822205835653
RXN-ACOADS160_rm_FWD-YGL055W	2.630822205835653
RXN-MALt2_m_FWD-YLR348C	750.7519822825066
RXN-SUCCt2_m_FWD-YLR348C	750.7519822825066
RXN-IPPMIb_c_REV-YGL009C	3.6144578735334574
RXN-IPPMIa_c_REV-YGL009C	3.6144578735334574
RXN-OAAtps_m_FWD-YKL120W	38.296267554536705
RXN-3C3HMPt_c_m_REV-YKL120W	38.296267554536705
RXN-CYSS_c_FWD-YLR303W	0.5407532956188184
RXN-AHSERL2_c_FWD-YLR303W	0.5407532956188184
RXN-DHQS_c_FWD-YDR127W	70.8596633238243
RXN-SHK3Di_c_FWD-YDR127W	70.8596633238243
RXN-SHKK_c_FWD-YDR127W	70.8596633238243
RXN-DHQTi_c_FWD-YDR127W	70.8596633238243
RXN-PSCIT_c_FWD-YDR127W	70.8596633238243
RXN-PRAMPC_c_FWD-YCL030C	1.8143600748693702
RXN-PRATPP_c_FWD-YCL030C	1.8143600748693702
RXN-HISTD_c_FWD-YCL030C	1.8143600748693702
RXN-3OACR240_rm_FWD-YBR159W	0.26776296211878176
RXN-3OACR220_rm_FWD-YBR159W	0.26776296211878176
RXN-3OACR260_rm_FWD-YBR159W	0.26776296211878176
RXN-3OACR200_rm_FWD-YBR159W	0.26776296211878176
RXN-lumpFACS160_c_FWD-FAS12	2.370722211956832
RXN-lumpFACS180_c_FWD-FAS12	2.370722211956832
RXN-C3STKR2_c_FWD-YLR100W	1.7218956718562173
RXN-C3STKR1_c_FWD-YLR100W	1.7218956718562173
RXN-3HACD240_rm_FWD-YJL097W	1.3153092758823564
RXN-3HACD260_rm_FWD-YJL097W	1.3153092758823564
RXN-3HACD220_rm_FWD-YJL097W	1.3153092758823564
RXN-3HACD200_rm_FWD-YJL097W	1.3153092758823564
RXN-DHAD2_m_FWD-YJR016C	8.957307076796905
RXN-DHAD1_m_FWD-YJR016C	8.957307076796905
RXN-CA2tps_c_e_FWD-YOL122C	39.128805041291955
RXN-CUtps_c_e_FWD-YOL122C	39.128805041291955
RXN-DHNPA2i_m_FWD-YNL256W	0.05616826594085952
RXN-DHPTS_m_FWD-YNL256W	0.05616826594085952
RXN-CERH124B_r_FWD-YMR272C	0.13837994740135928
RXN-CERH324_r_FWD-YMR272C	0.13837994740135928
RXN-CERH126B_r_FWD-YMR272C	0.13837994740135928
RXN-CERH326_r_FWD-YMR272C	0.13837994740135928
RXN-CERH2A26_r_FWD-YMR272C	0.13837994740135928
RXN-CERH2A24_r_FWD-YMR272C	0.13837994740135928
RXN-ACONTa_c_REV-YLR304C_c	6.807219209475169
RXN-ACONTb_c_REV-YLR304C_c	6.807219209475169
RXN-ACONTa_m_FWD-YLR304C_m	28.43343852469071
RXN-ACONTb_m_FWD-YLR304C_m	28.43343852469071
RXN-ECOAR220_rm_FWD-YDL015C	0.7854711314721294
RXN-ECOAR240_rm_FWD-YDL015C	0.7854711314721294
RXN-ECOAR200_rm_FWD-YDL015C	0.7854711314721294
RXN-ECOAR260_rm_FWD-YDL015C	0.7854711314721294
RXN-IGPS_c_FWD-TRP23	8.08650587360573
RXN-ANS_c_FWD-TRP23	8.08650587360573
RXN-MG2tps_c_e_FWD-YOL130W	18.56880666913771
RXN-MG2tps_c_e_FWD-YGR191W	18.56880666913771
RXN-PGL_c_FWD-YGR248W	7.302222710404831
RXN-PGL_c_FWD-YHR163W	7.302222710404831
RXN-ATPASEP2e_c_FWD-YPL036W	8.36404635508793
RXN-ATPASEP2e_c_FWD-YGL008C	8.36404635508793
RXN-GAPD_c_FWD-YJR009C	248.5303293535994
RXN-GAPD_c_FWD-YGR192C	248.5303293535994
RXN-GAPD_c_FWD-YJL052W	248.5303293535994
RXN-G3PT_c_FWD-YIL053W	10.01309535978388
RXN-G3PT_c_FWD-YER062C	10.01309535978388
RXN-NH4t_c_e_FWD-YGR121C	2269.68962792812
RXN-NH4t_c_e_FWD-YDR384C	2269.68962792812
RXN-NH4t_c_e_FWD-YNL142W	2269.68962792812
RXN-AATA_c_FWD-YGL202W	6.694606763351684
RXN-AATA_c_FWD-YER152C	6.694606763351684
RXN-AATA_c_FWD-YJL060W	6.694606763351684
RXN-GND_c_FWD-YHR183W	2.35270661307837
RXN-GND_c_FWD-YGR256W	2.35270661307837
RXN-FE2t_c_e_FWD-YMR058W	0.17215667160696915
RXN-FE2t_c_e_FWD-YMR319C	0.17215667160696915
RXN-ORPT_c_REV-YMR271C	3.2560043304826363
RXN-ORPT_c_REV-YML106W	3.2560043304826363
RXN-DHAK_c_FWD-YFL053W	133.6533832876346
RXN-DHAK_c_FWD-YML070W	133.6533832876346
RXN-HMGCOAR_c_FWD-YLR450W	8.065775136693167
RXN-HMGCOAR_c_FWD-YML075C	8.065775136693167
RXN-IMPD_c_FWD-YLR432W	2.830359196642067
RXN-IMPD_c_FWD-YML056C	2.830359196642067
RXN-IMPD_c_FWD-YHR216W	2.830359196642067
RXN-FE2t_c_m_FWD-YKR052C	0.00046088952735469775
RXN-FE2t_c_m_FWD-YJL133W	0.00046088952735469775
RXN-16GS_c_FWD-YPR159W	22.912304785077936
RXN-16GS_c_FWD-YGR143W	22.912304785077936
RXN-ENO_c_FWD-YHR174W	78.05006787991701
RXN-ENO_c_FWD-YPL281C	78.05006787991701
RXN-ENO_c_FWD-YMR323W	78.05006787991701
RXN-ENO_c_FWD-YGR254W	78.05006787991701
RXN-ASNS1_c_FWD-YPR145W	2.898043108482189
RXN-ASNS1_c_FWD-YGR124W	2.898043108482189
RXN-PGMT_c_FWD-YKL127W	61.58510530307643
RXN-PGMT_c_FWD-YMR105C	61.58510530307643
RXN-INOSTtps_e_FWD-YDR497C	0.47203406663048525
RXN-INOSTtps_e_FWD-YOL103W	0.47203406663048525
RXN-PGM_c_FWD-YOR283W	311.36223183208483
RXN-PGM_c_FWD-YKL152C	311.36223183208483
RXN-Ktps_e_FWD-YJL129C	698.3497758270686
RXN-Ktps_e_FWD-YDR456W	698.3497758270686
RXN-CS_m_FWD-YPR001W	38.664320930455105
RXN-CS_m_FWD-YNR001C	38.664320930455105
RXN-NADHK1_c_FWD-YJR049C	8.379242640650011
RXN-NADHK1_c_FWD-YEL041W	8.379242640650011
RXN-GLUt_c_m_FWD-YPR021C	335.28654496641417
RXN-GLUt_c_m_FWD-YBR104W	335.28654496641417
RXN-TALA_c_FWD-YLR354C	24.569625339010795
RXN-TALA_c_FWD-YGR043C	24.569625339010795
