rxn	kapp_old	kapp_slack_ub	kapp_slack_lb
RXN-CHORS_c_FWD-YGL148W	30096.903412629003000	1.937770711429029	0.000000000000000
RXN-CPPPGO_c_FWD-YDR044W	20023.419265829165000	0.000022680783735	0.000000000000000
RXN-CTPS2_c_FWD-YJR103W	13272.834510909877000	0.408970445363396	0.000000000000000
RXN-CYSTS_c_FWD-YGR155W	27.985232014558672	0.136512051781051	0.000000000000000
RXN-CYSTGL_c_FWD-YAL012W	479.463915866059660	0.136512051781051	0.000000000000000
RXN-CYSTRS_c_FWD-YNL247W	2847.134576704421800	0.134662367233798	0.000000000000000
RXN-DHFS_1_c_FWD-YMR113W	100.564058219494030	0.000613346899617	0.000000000000000
RXN-DHNPA2i_m_FWD-YNL256W	233.856124254379700	0.000613346899617	0.000000000000000
RXN-DNMPPA_c_FWD-YDL100C	2.165939204904317	0.000613346899617	0.000000000000000
RXN-DHPTS_m_FWD-YNL256W	233.856124254379700	0.000613346899617	0.000000000000000
RXN-DHAD1_m_FWD-YJR016C	53057.139355262970000	4.740232888626934	0.000000000000000
RXN-DHAD2_m_FWD-YJR016C	53057.139355262970000	2.148202155219153	0.000000000000000
RXN-DMATT_c_FWD-YJL167W	1029.353363186942000	0.777625153441263	0.000000000000000
RXN-DOLPMT_c_FWD-YPR183W	14927.396911874612000	6.426166166525062	0.000000000000000
RXN-ENO_c_FWD-YMR323W	20023.419265829165000	150.188691532681500	0.000000000000000
RXN-FCLT_m_FWD-YOR176W	20023.419265829165000	0.000022680783735	0.000000000000000
RXN-AFAT_c_FWD-YDL045C	118.459386705001040	0.000128951440279	0.000000000000000
RXN-FBA_c_FWD-YKL060C	23690.321947920200000	80.437783028099120	0.000000000000000
RXN-GRTT_c_FWD-YJL167W	1029.353363186942000	0.777625153441263	0.000000000000000
RXN-PGI_c_FWD-YBR196C	16388.708446038780000	56.224792211197524	0.000000000000000
RXN-GLNTRS_c_FWD-YOR168W	16766.155917307788000	2.009330748877567	0.000000000000000
RXN-GLUTRS_c_FWD-GUS1ARC1	20023.419265829165000	2.762914375598442	0.000000000000000
RXN-GHMT2r_c_FWD-YLR058C	24102.239143099050000	21.131466620534887	0.000000000000000
RXN-GLYTRS_c_FWD-YPR081C	20023.419265829165000	2.207450175543177	0.000000000000000
RXN-GMPS2_c_FWD-YMR217W	20023.419265829165000	0.411323717797372	0.000000000000000
RXN-GTPCI_c_FWD-YGR267C	82.097815896539370	0.000613346899617	0.000000000000000
RXN-HEMEOS_m_FWD-YPL172C	20023.419265829165000	0.000009731641321	0.000000000000000
RXN-HISTD_c_FWD-YCL030C	4582.528559118575000	0.633537297741931	0.000000000000000
RXN-HSTPT_c_FWD-YIL116W	3621.058268242796700	0.633537297741931	0.000000000000000
RXN-HACNH_m_FWD-YJL200C	20023.419265829165000	2.660907498382445	0.000000000000000
RXN-HSDx_c_FWD-YJR139C	7045.554998665378000	5.051306182356362	0.000000000000000
RXN-HMGCOAS_m_FWD-YML126C	2147.654210282707500	2.332875460323790	0.000000000000000
RXN-IG3PS_c_FWD-YBR248C	10321.458734210140000	0.633537297741931	0.000000000000000
RXN-IGPDH_c_FWD-YOR202W	1805.174640769010500	0.633537297741931	0.000000000000000
RXN-IMPD_c_FWD-YLR432W	20023.419265829165000	0.411323717797372	0.000000000000000
RXN-IGPS_c_FWD-TRP23	36360.498850106385000	0.294176283664332	0.000000000000000
RXN-IMPC_c_FWD-YLR028C	20023.419265829165000	1.526030002415127	0.000000000000000
RXN-ILETA_c_REV-YJR148W	36972.467793364835000	2.148202155219153	0.000000000000000
RXN-ILETRS_c_FWD-YBL076C	9207.770865921140000	2.148202155219153	0.000000000000000
RXN-IPDDI_c_FWD-YPL117C	10753.831670969123000	0.777625153441263	0.000000000000000
RXN-KARA2i_m_FWD-YLR355C	2698.845726893688600	2.148202155219153	0.000000000000000
RXN-LEUTA_c_REV-YJR148W	36972.467793364835000	2.481519102894547	0.000000000000000
RXN-LEUTRS_c_FWD-YPL160W	33732.717463214925000	2.481519102894547	0.000000000000000
RXN-LYSTRS_c_FWD-YDR037W	20023.419265829165000	2.660907498382445	0.000000000000000
RXN-METAT_c_FWD-YDR502C	746.015301596437400	1.289520278880711	0.000000000000000
RXN-METS_c_FWD-YER091C	939.147021102037800	1.993593387481747	0.000000000000000
RXN-METTRS_c_FWD-MES1ARC1	27858.268528433495000	0.704073108601036	0.000000000000000
RXN-ACGAM6PS_c_FWD-YFL017C	13825.431016406290000	0.235757194456084	0.000000000000000
RXN-NAMNPP_c_FWD-YOR209C	1268.899148081010500	0.059093296082683	0.000000000000000
RXN-NTP3_c_FWD-YAL035W	20023.419265829165000	0.000000000000000	301.079118001066100
RXN-AHSERL2_c_FWD-YLR303W	56.439346153507245	0.840585160382086	0.000000000000000
RXN-PTPAT_c_FWD-YGR277C	61.737292424407600	0.001849684547253	0.000000000000000
RXN-PNTK_c_FWD-YDR531W	167.806443504354230	0.001849684547253	0.000000000000000
RXN-PHETA1_c_REV-YGL202W	20023.419265829165000	1.077550588073054	0.000000000000000
RXN-PRAIS_c_FWD-YGL234W	7477.686580485783000	0.892492704673196	0.000000000000000
RXN-ACGAMPM_c_FWD-YEL058W	8883.852908542476000	0.235757194456084	0.000000000000000
RXN-PGK_c_FWD-YCR012W	7630.694185553213000	175.027777924141840	0.000000000000000
RXN-PPNCL2_c_FWD-YIL083C	337.547372496984600	0.001849684547253	0.000000000000000
RXN-PRASCSi_c_FWD-YAR015W	980.513484008157400	0.892492704673196	0.000000000000000
RXN-PRAMPC_c_FWD-YCL030C	4582.528559118575000	0.633537297741931	0.000000000000000
RXN-PRATPP_c_FWD-YCL030C	4582.528559118575000	0.633537297741931	0.000000000000000
RXN-AIRC1_c_FWD-YOR128C	3037.018724461062000	0.892492704673196	0.000000000000000
RXN-AICART_c_FWD-YMR120C	20023.419265829165000	1.526030002415127	0.000000000000000
RXN-PRAGSi_c_FWD-YGL234W	7477.686580485783000	0.892492704673196	0.000000000000000
RXN-PSPHS_r_FWD-YDR297W	20023.419265829165000	0.026869510949312	0.000000000000000
RXN-PPBNGS_1_c_FWD-YGL040C	20023.419265829165000	0.000090723134939	0.000000000000000
RXN-PPND2_c_FWD-YBR166C	19496.137350757850000	0.566043839691644	0.000000000000000
RXN-PPPGO_m_FWD-YER014W	20023.419265829165000	0.000011340391867	0.000000000000000
RXN-P5CR_c_FWD-YER023W	8015.237509145579000	1.691333471284270	0.000000000000000
RXN-PYRDC_c_FWD-YLR134W	20023.419265829165000	12.692366672709850	0.000000000000000
RXN-RNDR1_c_FWD-RNR124	20023.419265829165000	0.037057957124783	0.000000000000000
RXN-RNDR3_c_FWD-RNR1234	20023.419265829165000	0.062073790100379	0.000000000000000
RXN-RNDR2_c_FWD-RNR1234	20023.419265829165000	0.025015726728987	0.000000000000000
RXN-SACCD2_c_FWD-YIR034C	11676.902690796720000	2.660907498382445	0.000000000000000
RXN-SQLEy_r_FWD-YGR175C	1944.721535006077800	0.388807710899971	0.000000000000000
RXN-SQLS_c_FWD-YHR190W	901.985271620982300	0.388807710899971	0.000000000000000
RXN-SLFAT_c_FWD-YCL050C	7183.823244986172000	0.840585160382087	0.000000000000000
RXN-THRS_c_FWD-YCR053W	3162.718627742857000	4.210721021974275	0.000000000000000
RXN-THRTRS_c_FWD-YIL078W	8802.401307398133000	2.199030918536173	0.000000000000000
RXN-TMDS_c_FWD-YOR074C	2338.536051690157400	0.037058089015618	0.000000000000000
RXN-TKT1_c_FWD-YPR074C	20023.419265829165000	16.406342444655890	0.000000000000000
RXN-TKT2_c_FWD-YBR117C	20023.419265829165000	14.468571733226861	0.000000000000000
RXN-TPI_c_FWD-YDR050C	8478.633370208856000	79.827246879151460	0.000000000000000
RXN-TRPS1_c_FWD-YGL026C	3687.641343063757000	0.294176283664332	0.000000000000000
RXN-TRPTRS_c_FWD-YOL097C	18962.768906071800000	0.294176283664332	0.000000000000000
RXN-TYRTA_c_FWD-YGL202W	20023.419265829165000	0.566043839691644	0.000000000000000
RXN-TYRTRS_c_FWD-YGR185C	1986.396689841704800	0.566043839691644	0.000000000000000
RXN-UAGDP_c_FWD-YDL103C	3400.570404414674600	0.235757194456084	0.000000000000000
RXN-UPPDC1_c_FWD-YDR047W	20023.419265829165000	0.000022680783735	0.000000000000000
RXN-UPP3S_c_FWD-YOR278W	1.558168629812418	0.000022680783735	0.000000000000000
RXN-VALTA_m_REV-YHR208W	12214.227324566060000	2.258713785732388	0.000000000000000
RXN-HCITS_m_FWD-YDL131W	3214.802263685393400	2.660907498382445	0.000000000000000
RXN-3OACE200_rm_FWD-YLR372W	20023.419265829165000	0.044782518248853	0.000000000000000
RXN-3OACE220_rm_FWD-YLR372W	20023.419265829165000	0.044782518248853	0.000000000000000
RXN-3OACE240_rm_FWD-YLR372W	20023.419265829165000	0.044782518248853	0.000000000000000
RXN-3OACE260_rm_FWD-YLR372W	20023.419265829165000	0.022391259124427	0.000000000000000
RXN-3HACD200_rm_FWD-YJL097W	17756.439366384290000	0.044782518248853	0.000000000000000
RXN-3HACD220_rm_FWD-YJL097W	17756.439366384290000	0.044782518248853	0.000000000000000
RXN-3HACD240_rm_FWD-YJL097W	17756.439366384290000	0.044782518248853	0.000000000000000
RXN-3HACD260_rm_FWD-YJL097W	17756.439366384290000	0.022391259124427	0.000000000000000
RXN-ECOAR200_rm_FWD-YDL015C	852.201012989713300	0.044782518248853	0.000000000000000
RXN-ECOAR220_rm_FWD-YDL015C	852.201012989713300	0.044782518248853	0.000000000000000
RXN-ECOAR240_rm_FWD-YDL015C	852.201012989713300	0.044782518248853	0.000000000000000
RXN-ECOAR260_rm_FWD-YDL015C	852.201012989713300	0.022391259124427	0.000000000000000
RXN-AKGCITta_m_FWD-YMR241W	17610.877830303100000	27.261594278785594	0.000000000000000
RXN-ASPGLUt_c_m_FWD-YPR021C	20023.419265829165000	0.008580896030829	0.000000000000000
RXN-GLYtps_e_REV-YPL265W	20023.419265829165000	18.031342294048640	0.000000000000000
RXN-FE2t_c_e_FWD-YMR319C	20023.419265829165000	0.006549590913202	0.000000000000000
RXN-FE2t_c_m_FWD-YKR052C	2.926130818055365	0.000022680783735	0.000000000000000
RXN-ALAtps_e_REV-YPL265W	20023.419265829165000	21.123525017457993	0.000000000000000
RXN-NACt_c_e_FWD-YGR260W	35674.487552112200000	0.059093296082683	0.000000000000000
RXN-Ktps_e_FWD-YJL129C	20023.419265829165000	5.927746362876209	0.000000000000000
RXN-PYDXNtps_e_FWD-YGL186C	0.610706567184944	0.000083506397119	0.000000000000000
RXN-THMtps_e_FWD-YOR192C	20023.419265829165000	0.000048824536768	0.000000000000000
RXN-UREAtps_e_REV-YHL016C	20023.419265829165000	57.683468669683140	0.000000000000000
RXN-3C3HMPt_c_m_REV-YKL120W	8246.890204431755000	2.481519102894547	0.000000000000000
RXN-FORt_c_e_REV-YNL065W	20023.419265829165000	15.943113494748792	0.000000000000000
RXN-RIBFLVt_c_e_FWD-YOR306C	20023.419265829165000	0.009768935331687	0.000000000000000
RXN-MG2tps_c_e_FWD-YGR191W	20023.419265829165000	0.000924718023005	0.000000000000000
RXN-CDPDAGS_rm_FWD-YBR029C	13683.744090290902000	0.575470369062423	0.000000000000000
RXN-PSSA_rm_FWD-YER026C	17096.090670111220000	0.450222780513296	0.000000000000000
RXN-PAILS_rm_FWD-YPR113W	5144.809285268499500	0.125247588549127	0.000000000000000
RXN-PEMT_rm_FWD-YGR157W	4039.803734877513800	0.300237522660247	0.000000000000000
RXN-ACHBS_m_FWD-ILV26	20023.419265829165000	2.148202155219153	0.000000000000000
RXN-IPPS_m_FWD-YNL104C_m	2176.518101494411000	2.481519102894547	0.000000000000000
RXN-ACLS_m_FWD-ILV26	20023.419265829165000	4.740232888626934	0.000000000000000
RXN-ACCOAC_c_FWD-YNR016C	61244.625819878725000	10.969636197082082	0.000000000000000
RXN-TRE6PS_c_FWD-TPS123	20023.419265829165000	0.240985604677051	0.000000000000000
RXN-ANS_c_FWD-TRP23	36360.498850106385000	0.294176283664332	0.000000000000000
RXN-ATPASEP2e_c_FWD-YPL036W	20023.419265829165000	44.774340164807114	0.000000000000000
RXN-CBPS_c_FWD-CPA12	20023.419265829165000	59.973505995451180	0.000000000000000
RXN-CERS124_r_FWD-LIP1LAG1	20023.419265829165000	0.022391259124427	0.000000000000000
RXN-CERS126_r_FWD-LIP1LAG1	20023.419265829165000	0.022391259124427	0.000000000000000
RXN-LNS14DMy_c_FWD-ERG11NCP1	5699.687832598884000	0.388807710899971	0.000000000000000
RXN-FECOOR_m_FWD-FECOORCPLX2	20023.419265829165000	249.407842320199170	0.000000000000000
RXN-FUM_m_FWD-YPL262W_m	20023.419265829165000	54.591138162799155	0.000000000000000
RXN-HOMOX_m_FWD-COX15ARH1YAH1	0.150302871534108	0.000009731641321	0.000000000000000
RXN-AASADy_c_FWD-LYS25	61450.586367044560000	2.660907498382445	0.000000000000000
RXN-NADS2_c_FWD-YHR074W_c	3019.760226567492700	0.059093296082683	0.000000000000000
RXN-NNATi_c_FWD-YLR328W_c	13170.762929314336000	0.059093296082683	0.000000000000000
RXN-PHETRS_c_FWD-FRS12	71337.737795146340000	1.077550588073054	0.000000000000000
RXN-PPCDC_c_FWD-CAB3SIS2VHS3	417.292386515557300	0.000000000000000	43.335739281347270
RXN-SERPT_r_FWD-LCB12TSC3	20023.419265829165000	0.044782518248853	0.000000000000000
RXN-SO3R_c_FWD-MET510	6500.669593649692000	0.840585160382086	0.000000000000000
RXN-TRDR_c_FWD-YDR353W	2458.769282120921000	0.964732634336235	0.000000000000000
RXN-TRE6PP_c_FWD-TPS12TSL1	20023.419265829165000	0.240985604677051	0.000000000000000
RXN-VALTRS_c_FWD-YGR094W_c	27831.192257283717000	2.258713785732388	0.000000000000000
RXN-lumpFACS160_c_FWD-FAS12	12201.097416921846000	1.082888866162386	0.000000000000000
RXN-lumpFACS180_c_FWD-FAS12	12201.097416921846000	0.404084415009299	0.000000000000000
RXN-SERt_c_r_FWD-YKR039W_rm	20023.419265829165000	0.044782518248853	0.000000000000000
RXN-SERt_c_rm_FWD-YKR039W_rm	20023.419265829165000	0.450222780513296	0.000000000000000
RXN-DGAT_l_FWD-YOR245C_l	20023.419265829165000	0.097101416862011	0.000000000000000
RXN-IPCS_g_FWD-KEI1AUR1	20023.419265829165000	0.044782518248853	0.000000000000000
