Rxn,Flux
COAt_c_m,0.00684744556209
Ht_c_l,-5.0639654423e-05
HDCOAt_c_rm,-0.002145652786424
ACS_c,0.049292040150835
ALATRS_c,0.04692548207529
SO3R_c,0.012730627155906
SERt_c_rm,0.001321449552289
PC_c,0.419877640623046
PYK_c,1.760149190067499
MG2tps_c_e,0.006516422087155
ADSL1r_c,0.038494185328552
ATPt_c_l,4.2956088e-08
compCER_r,0.000131441235876
G5SADr_c,0.022764061637501
4ABZt_c_m,6.408089736e-06
SQLEy_r,0.001141190090179
FACOAL180_rm,1.5503548e-08
DNTPPA_c,6.408089736e-06
3OACR220_rm,0.000131441235876
FECOOR_m,8.636796846934436
IPPS_m,0.047257878448222
SQLt_c_r,0.001141190090179
compFALPD_l,-5.0639654423e-05
VALt_c_m,-0.037896844572285
PFK_c,9.673112498043984
ENO_c,12.14123010600744
ODECOAt_c_l,0.000787237751932
ME1_m,0.103341293269038
PROTRS_c,0.022764061637501
ACLS_m,0.085154723020508
ADK3_m,6.408089736e-06
PPBNGD_c,0.00023452640687
SLFAT_c,0.012730627155906
CERH124B_r,1.3144123588e-05
HSDx_c,0.068212743212178
COAt_c_l,-0.003868930673408
SQLS_c,0.001141190090179
PPIt_c_rm,-0.001689079439153
LNS14DMy_c,0.001141190090179
CHORS_c,0.042557908866925
NDPK3_c,0.001311935389751
PSERT_c,0.276183092506313
3OACR260_rm,6.5720617938e-05
MTHFR3_c,0.013525118042179
GCALDt_c_m,-6.408089736e-06
AMPt_c_rm,-1.5503548e-08
GLUt_c_m,0.125612682400429
EX_o2_e,-18.948665021778773
SACCD1_c,0.034333478069896
UPP3S_c,0.00023452640687
ASPK_c,0.068212743212178
PSCIT_c,0.042557908866925
SERPT_r,0.000131441235876
H2Ot_c_l,5.0639654423e-05
ARGTRS_c,0.020395177876427
INOSTtps_e,0.000367614383317
PPIt_c_m,0.942515112149314
RNDR3_c,0.000396454174435
FDH_c,0.23588275252981
lumpFACS180_c,0.001186028767118
HACNH_m,0.034333478069896
DAGt_c_rm,-0.000234362858539
PPND2_c,0.014954481146174
4ABZt_c_e,-6.408089736e-06
FCLT_m,1.01673671e-07
CHORM_c,0.037225562609462
Ht_c_rm,0.000580511011851
ACGK_m,0.020395177876427
SERTRS_c,0.034147698279137
LNSTLS_c,0.001141190090179
CYTK2_c,-0.000236683374143
EX_pnto__R_e,-1.9325628581e-05
TRDR_c,0.013523534826198
GHMT2r_c,0.231790925714157
EX_nac_e,-0.000617910058634
MN2tps_c_e,1.0285393413e-05
VALTA_m,-0.037896844572285
FE2t_c_m,1.01673671e-07
ERGTETROLt_c_r,0.001141190090179
HMGCOAR_c,0.00684744556209
LYSTRS_c,0.034333478069896
PSSA_rm,0.001321449552289
NDPK8_c,0.026819383928515
GLYTRS_c,0.040235388128844
GARFT_c,0.053948204776502
CTPt_c_rm,0.001689063935605
PAILS_rm,0.000367614383317
PAP_rm,0.000102921622662
GAPD_c,12.417413198513753
HCITS_m,0.034333478069896
ATPASEP2e_c,10.968822031302457
PGK_c,12.417413198513753
EX_mn2_e,-1.0285393413e-05
SERt_c_r,0.000131441235876
ECOAR240_rm,0.000131441235876
ADSK_c,0.012730627155906
FTHFL_m,-0.135731121553848
