Rxn,Flux
PROD2_m,0.247731019875734
PROTRS_c,0.017794108097823
EX_h2o_e,4.530424559587358
ADK1_c,0.639026724556057
AKGt_c_e,-1000.0000000000001
SHKK_c,0.033055786351962
OCDCEAt_c_l,-1.0286973018e-05
ERGTETROLt_c_r,0.001141190090179
PDH_m,0.531871007184304
DOLPMT_c,0.068899782109815
DGAT_rm,0.000285002512962
GLYt_c_m,0.382405099598226
MALt_c_e,1000.0000000000001
PSERT_c,0.455004010533769
FTHFL_m,-0.381549608454486
EX_ca2_e,-0.000130801002256
GLYCL_m,0.381549608454486
TRE6PP_c,0.00258378871999
HMPK1_c,8.31475477e-07
ACONTa_c,0.504912694344337
FORt_c_m,0.381549608454486
METTRS_c,0.007668489831848
TPI_c,12.846670970111173
SO4t_c_e,0.013104931465391
CO2t_c_m,-1.833405217305812
PPIt_c_m,0.90297697860379
GF6PTA_c,0.002527730984216
ILETRS_c,0.026309771451057
HOMOX_m,1.01673671e-07
PFK_c,12.84846295566944
16GS_c,0.028136233169728
CERS2A26_r,3.9432370763e-05
ENO_c,25.28988372828549
KARA2i_m,0.026309771451057
PYDXNK_c,5.46181524e-06
CYSTS_c,0.002260700713522
PRAGSi_c,0.004046027370287
IMPD_c,0.001612092193024
AGPRi_m,0.282788389604471
DHORDfum_c,0.003105727440566
EX_h_e,24.33431690908109
PRAIi_c,0.003765391863958
4ABZt_c_m,6.408089736e-06
OMCDC_c,0.040334205045404
GTHO_c,5.46181524e-06
SHCHD2_c,1.98965104e-07
NNATi_c,0.000617852947816
THRS_c,0.047560767259817
ACCOAC_c,0.032196995507148
HISTD_c,0.007762580209981
H2Ot_c_m,-12.977623754313132
PAt_l_rm,0.001791985558267
HXCCOAt_c_rm,-6.5720617938e-05
RBFK_c,3.310055682e-06
TMN_c,8.31475477e-07
GCALDt_c_e,-6.408089736e-06
GND_c,0.223374416060594
STCOAt_c_l,0.000189809526639
GARFT_c,0.004046027370287
PItps_m,8.800977885194879
3DSPHR_r,0.000131441235876
UPP3MT_2_c,1.98965104e-07
C4STMO3_c,0.001141190090179
ECOAR240_rm,0.000131441235876
P5CR_c,0.265525127973557
AICART_c,0.011808607580268
AKP1_c,6.408089736e-06
ADSS_c,0.010196515387245
DHPTt_c_m,-6.408089736e-06
ARGSL_c,0.017263261630914
PMEVK_c,0.00684744556209
EX_fe2_e,-0.000174637066437
PPNCL2_c,1.9325499063e-05
METS_c,0.011453760649321
DPCOAK_c,1.932502564e-05
COAt_c_r,-0.000262882471752
PRATPP_c,0.007762580209981
GLUt_c_m,0.430637040996973
ERGSTt_c_r,-999.9988588099098
EX_zn2_e,-0.000181979428769
PRASCSi_c,0.004046027370287
NDPK3_c,0.001311935260234
LAC2,24.17540233688923
PAP_rm,0.000102921622662
GLYTRS_c,0.033535813712489
ASNS1_c,0.01776853393621
ECOAR200_rm,0.000131441235876
PPIt_c_l,-5.8459637e-08
TKT1_c,0.079044207526649
RNDR3_c,0.000396454174435
GHMT2r_c,0.419986940681002
Ht_m_mm,0.00223610442444
MDH_m,0.504912694344337
CPPPGO_c,0.000106737427863
CERS124_r,2.6288247175e-05
ASPTRS_c,0.020193271619302
HDCEAt_c_l,-2.8058220523e-05
ASNTRS_c,0.01776853393621
DOLPt_c_r,-0.068899782109815
LNS14DMy_c,0.001141190090179
ADSL1r_c,0.010196515387245
PSP_L_c,0.455004010533769
SLFAT_c,0.00992919054537
Ktps_e,0.061405022918684
PPPG9t_c_m,0.000106737427863
NADPt_c_r,-0.002597839146462
PPBNGD_c,0.000106936392968
NDPK1_c,0.926188132745027
HDCOAt_c_l,0.00198759438277
3OACE260_rm,6.5720617938e-05
KARA1i_m,0.072451447398958
PAILt_c_rm,-0.00023617314744
NDPK5_c,0.000159770964077
TRPS1_c,0.003765391863958
C3STDH1_c,0.001141190090179
HCO3E_c,0.659141897164796
HCITR_m,0.026958312839968
FACOAL161_l,2.5822864e-08
SHK3Di_c,0.033055786351962
PPPGO_m,5.3368713932e-05
HDCAt_c_l,-9.569375496e-06
GMPS2_c,0.001612092193024
PPCDC_c,1.9325499063e-05
SERPT_r,0.000131441235876
Ht_c_rm,0.000580511011851
PMEMT_rm,0.000881227599028
PNTK_c,1.9325499063e-05
PGCD_c,0.455004010533769
IGPDH_c,0.007762580209981
PPNDH_c,0.017915664141399
3OACE200_rm,0.000131441235876
DCYTD_c,0.000236683374143
H2Ot_c_l,5.0639654423e-05
lumpFACS160_c,0.003178388720662
ZN2tps_c_e,0.000181979428769
PNTOtps_e,1.9325499063e-05
MALCOAt_c_rm,0.000460044325567
HETZK_c,8.31475477e-07
EX_ribflv_e,-0.000104004548606
ALAt_c_m,0.040339834264807
DHAD1_m,0.072451447398958
C3STKR1_c,0.001141190090179
MEVK1_c,0.00684744556209
P5CD_m,0.247731019875734
PEt_c_rm,-0.000236824613192
SERt_c_rm,0.001321449552289
PDMEMT_rm,0.000881227599028
AFAT_c,2.858196031e-06
CMPt_c_rm,-0.001689063935605
ALATA_L_m,-0.040339834264807
HEMEOS_m,1.01673671e-07
CO2t_c_rm,-0.000460044325567
ATPS_m,3.370113639778242
EX_k_e,-0.061405022918684
FDH_c,0.775139068341383
SUCDq6_m,0.397829907565063
ASPK_c,0.057489957805187
CERH324_r,1.3144123588e-05
O2t_c_r,0.001325207820406
VALTA_m,-0.072451447398958
GLUTRS_c,0.027532549818611
ALDD2y_c,0.099965685710817
AKGDH_m,0.395579671268237
NAMNPP_c,0.000617852947816
LAC1,24.17540233688923
FRDPt_c_m,1.01673671e-07
13GS_c,0.106917408539954
CTPS2_c,0.001501416275909
FACOAL180_l,1.5503548e-08
4ABZt_c_e,-6.408089736e-06
PRMICI_c,0.007762580209981
TYRTA_c,0.011374730346606
HSERTA_c,0.00992919054537
PPND2_c,0.011374730346606
GTPCI_c,6.408089736e-06
ETFOXRq6_m,0.247731019875734
IPCS_g,0.000131441235876
EX_inost_e,-0.000367614383317
HDCOAt_c_rm,-0.00198759438277
MTHFC_c,0.408296496657538
PRFGS_c,0.004046027370287
ACGAM6PS_c,0.002527730984216
NADPt_c_rm,-0.000920088651134
PTPAT_c,1.932502564e-05
GLYC3Pt_c_l,0.001791985558267
HACNH_m,0.026958312839968
FUM_c,0.02840007694788
ADPATPt_c_m,10.603826318309236
TRPTRS_c,0.003765391863958
CYTK2_c,-0.000236683374143
CBPS_c,0.02036898907148
VALt_c_m,-0.072451447398958
AGPAT_l,0.001791985558267
NADt_c_rm,-0.003165510384524
NDPK7_c,0.000159770800291
EX_mn2_e,-1.0189363313e-05
TTCCOAt_c_r,6.5720617938e-05
ECOAR220_rm,0.000131441235876
UPPDC1_c,0.000106737427863
INOSTt_c_rm,0.000367614383317
PGM_c,25.28988372828549
H2Ot_c_r,-0.001325207820406
GLYGS_c,0.051546524727608
compFALPD_l,-5.0639654423e-05
SQLS_c,0.001141190090179
ATPPRT_c,0.007762580209981
SUCCt2_m,0.003105727440566
TRE6PS_c,0.00258378871999
C24STR_r,0.001141190090179
