EX_o2_e,-4.564543523615226
EX_glc__D_e,-13.21
EX_pi_e,-0.033822713089463
EX_so4_e,-0.043580628806101
EX_k_e,-0.061407678413324
EX_nh4_e,-1.914473803556487
